action,render_pose,sample_id,split,skeleton_path,skeleton_orig_path,num_existing_cams,num_existing_skeleton_cams,rgb_cam_0_path,skeleton_cam_0_path,rgb_cam_1_path,skeleton_cam_1_path,rgb_cam_2_path,skeleton_cam_2_path,rgb_cam_3_path,skeleton_cam_3_path,rgb_cam_4_path,skeleton_cam_4_path,rgb_cam_5_path,skeleton_cam_5_path,rgb_cam_6_path,skeleton_cam_6_path,rgb_cam_7_path,skeleton_cam_7_path,mphand_bbox_cam_0_x1,mphand_bbox_cam_0_y1,mphand_bbox_cam_0_x2,mphand_bbox_cam_0_y2,mphand_bbox_cam_1_x1,mphand_bbox_cam_1_y1,mphand_bbox_cam_1_x2,mphand_bbox_cam_1_y2,mphand_bbox_cam_2_x1,mphand_bbox_cam_2_y1,mphand_bbox_cam_2_x2,mphand_bbox_cam_2_y2,mphand_bbox_cam_3_x1,mphand_bbox_cam_3_y1,mphand_bbox_cam_3_x2,mphand_bbox_cam_3_y2,mphand_bbox_cam_4_x1,mphand_bbox_cam_4_y1,mphand_bbox_cam_4_x2,mphand_bbox_cam_4_y2,mphand_bbox_cam_5_x1,mphand_bbox_cam_5_y1,mphand_bbox_cam_5_x2,mphand_bbox_cam_5_y2,mphand_bbox_cam_6_x1,mphand_bbox_cam_6_y1,mphand_bbox_cam_6_x2,mphand_bbox_cam_6_y2,mphand_bbox_cam_7_x1,mphand_bbox_cam_7_y1,mphand_bbox_cam_7_x2,mphand_bbox_cam_7_y2
scissors,scissors,scissors (166),train,./dataset/skeleton_final_v2/scissors/scissors (166).npy,./dataset/skeleton_final_v2/scissors/scissors (166).npy,8,8,./renders_scissors/scissors (166)/scissors (166)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam0.npy,./renders_scissors/scissors (166)/scissors (166)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam1.npy,./renders_scissors/scissors (166)/scissors (166)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam2.npy,./renders_scissors/scissors (166)/scissors (166)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam3.npy,./renders_scissors/scissors (166)/scissors (166)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam4.npy,./renders_scissors/scissors (166)/scissors (166)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam5.npy,./renders_scissors/scissors (166)/scissors (166)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam6.npy,./renders_scissors/scissors (166)/scissors (166)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (166)_cam7.npy,0.35444703698158264,0.2725830078125,0.5899325013160706,0.7061042785644531,0.3520328998565674,0.2605225443840027,0.6416712403297424,0.7291380167007446,0.394727885723114,0.2670058608055115,0.6568072438240051,0.7203917503356934,0.4133094549179077,0.2634732127189636,0.6586422920227051,0.7451226711273193,0.41923093795776367,0.26786375045776367,0.6385636925697327,0.7465724945068359,0.40002167224884033,0.26745808124542236,0.589525043964386,0.7598047852516174,0.4149662256240845,0.2565748691558838,0.5939836502075195,0.78566575050354,0.390011191368103,0.28353118896484375,0.6187552213668823,0.7579688429832458
scissors,scissors,scissors (222),train,./dataset/skeleton_final_v2/scissors/scissors (222).npy,./dataset/skeleton_final_v2/scissors/scissors (222).npy,8,8,./renders_scissors/scissors (222)/scissors (222)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam0.npy,./renders_scissors/scissors (222)/scissors (222)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam1.npy,./renders_scissors/scissors (222)/scissors (222)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam2.npy,./renders_scissors/scissors (222)/scissors (222)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam3.npy,./renders_scissors/scissors (222)/scissors (222)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam4.npy,./renders_scissors/scissors (222)/scissors (222)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam5.npy,./renders_scissors/scissors (222)/scissors (222)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam6.npy,./renders_scissors/scissors (222)/scissors (222)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (222)_cam7.npy,0.3340018689632416,0.2718769609928131,0.6031900644302368,0.7035250663757324,0.34419697523117065,0.2587982416152954,0.6447667479515076,0.7310384511947632,0.3762131333351135,0.26721036434173584,0.6590147614479065,0.7244102954864502,0.4183216392993927,0.2614297568798065,0.6632393002510071,0.746521532535553,0.4256800413131714,0.27760639786720276,0.6406336426734924,0.7505617141723633,0.39996832609176636,0.2725084722042084,0.5911298394203186,0.7674130797386169,0.40501919388771057,0.25626131892204285,0.6076072454452515,0.7920911312103271,0.3810296058654785,0.29885199666023254,0.6290304660797119,0.7597976326942444
scissors,scissors,scissors (236),train,./dataset/skeleton_final_v2/scissors/scissors (236).npy,./dataset/skeleton_final_v2/scissors/scissors (236).npy,8,8,./renders_scissors/scissors (236)/scissors (236)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam0.npy,./renders_scissors/scissors (236)/scissors (236)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam1.npy,./renders_scissors/scissors (236)/scissors (236)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam2.npy,./renders_scissors/scissors (236)/scissors (236)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam3.npy,./renders_scissors/scissors (236)/scissors (236)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam4.npy,./renders_scissors/scissors (236)/scissors (236)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam5.npy,./renders_scissors/scissors (236)/scissors (236)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam6.npy,./renders_scissors/scissors (236)/scissors (236)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (236)_cam7.npy,0.35262709856033325,0.2853505611419678,0.60489821434021,0.7030026316642761,0.3334362506866455,0.26222676038742065,0.6625528335571289,0.724979043006897,0.36941203474998474,0.2713223695755005,0.6815661191940308,0.734471321105957,0.39570462703704834,0.2665417194366455,0.6822376251220703,0.755378246307373,0.434233695268631,0.3069320321083069,0.6648867130279541,0.7550086975097656,0.41064637899398804,0.26630234718322754,0.5960602760314941,0.7839868664741516,0.402491956949234,0.26729121804237366,0.5908771753311157,0.7995927333831787,0.37135082483291626,0.28905361890792847,0.6282790303230286,0.7721889019012451
scissors,scissors,scissors (181),train,./dataset/skeleton_final_v2/scissors/scissors (181).npy,./dataset/skeleton_final_v2/scissors/scissors (181).npy,8,8,./renders_scissors/scissors (181)/scissors (181)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam0.npy,./renders_scissors/scissors (181)/scissors (181)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam1.npy,./renders_scissors/scissors (181)/scissors (181)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam2.npy,./renders_scissors/scissors (181)/scissors (181)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam3.npy,./renders_scissors/scissors (181)/scissors (181)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam4.npy,./renders_scissors/scissors (181)/scissors (181)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam5.npy,./renders_scissors/scissors (181)/scissors (181)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam6.npy,./renders_scissors/scissors (181)/scissors (181)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (181)_cam7.npy,0.33827394247055054,0.2867472171783447,0.6223105192184448,0.700183629989624,0.3295762538909912,0.26788243651390076,0.6779429316520691,0.724389910697937,0.36684128642082214,0.2709869146347046,0.69935542345047,0.7484980821609497,0.39506733417510986,0.2692476511001587,0.6975092887878418,0.7624991536140442,0.43454256653785706,0.28837913274765015,0.6774658560752869,0.7657519578933716,0.4076017141342163,0.26882609724998474,0.5970406532287598,0.7937485575675964,0.3868629038333893,0.2676522135734558,0.5932429432868958,0.8101857304573059,0.35756754875183105,0.2771729826927185,0.6349257230758667,0.7851064801216125
scissors,scissors,scissors (246),train,./dataset/skeleton_final_v2/scissors/scissors (246).npy,./dataset/skeleton_final_v2/scissors/scissors (246).npy,8,8,./renders_scissors/scissors (246)/scissors (246)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam0.npy,./renders_scissors/scissors (246)/scissors (246)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam1.npy,./renders_scissors/scissors (246)/scissors (246)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam2.npy,./renders_scissors/scissors (246)/scissors (246)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam3.npy,./renders_scissors/scissors (246)/scissors (246)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam4.npy,./renders_scissors/scissors (246)/scissors (246)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam5.npy,./renders_scissors/scissors (246)/scissors (246)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam6.npy,./renders_scissors/scissors (246)/scissors (246)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (246)_cam7.npy,0.3304728865623474,0.28988999128341675,0.619511604309082,0.6965655088424683,0.3224734663963318,0.27102652192115784,0.6785297989845276,0.7228595614433289,0.3656913638114929,0.27656883001327515,0.6987776756286621,0.7446011900901794,0.38739511370658875,0.2756649851799011,0.6936122179031372,0.7555456161499023,0.4267410337924957,0.36741673946380615,0.6767634749412537,0.7632288932800293,0.4080483317375183,0.26870930194854736,0.5966848134994507,0.7907769680023193,0.3852507472038269,0.2709815800189972,0.5943412780761719,0.8045239448547363,0.3570403754711151,0.26878032088279724,0.6377227902412415,0.7933555245399475
scissors,scissors,scissors (285),train,./dataset/skeleton_final_v2/scissors/scissors (285).npy,./dataset/skeleton_final_v2/scissors/scissors (285).npy,8,8,./renders_scissors/scissors (285)/scissors (285)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam0.npy,./renders_scissors/scissors (285)/scissors (285)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam1.npy,./renders_scissors/scissors (285)/scissors (285)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam2.npy,./renders_scissors/scissors (285)/scissors (285)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam3.npy,./renders_scissors/scissors (285)/scissors (285)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam4.npy,./renders_scissors/scissors (285)/scissors (285)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam5.npy,./renders_scissors/scissors (285)/scissors (285)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam6.npy,./renders_scissors/scissors (285)/scissors (285)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (285)_cam7.npy,0.339690625667572,0.2796260118484497,0.6025238037109375,0.7138292193412781,0.33580678701400757,0.26411283016204834,0.6584831476211548,0.7273543477058411,0.3807871639728546,0.26654303073883057,0.6744005680084229,0.7405872941017151,0.40516287088394165,0.2654838562011719,0.6717190742492676,0.7587202787399292,0.4123449921607971,0.27182990312576294,0.6475956439971924,0.7502111196517944,0.40167123079299927,0.27813929319381714,0.5842238068580627,0.7698658108711243,0.3978496789932251,0.25898057222366333,0.6049951314926147,0.7933567762374878,0.3667752742767334,0.2821339964866638,0.6343339681625366,0.7647944688796997
scissors,scissors,scissors (214),train,./dataset/skeleton_final_v2/scissors/scissors (214).npy,./dataset/skeleton_final_v2/scissors/scissors (214).npy,8,8,./renders_scissors/scissors (214)/scissors (214)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam0.npy,./renders_scissors/scissors (214)/scissors (214)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam1.npy,./renders_scissors/scissors (214)/scissors (214)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam2.npy,./renders_scissors/scissors (214)/scissors (214)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam3.npy,./renders_scissors/scissors (214)/scissors (214)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam4.npy,./renders_scissors/scissors (214)/scissors (214)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam5.npy,./renders_scissors/scissors (214)/scissors (214)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam6.npy,./renders_scissors/scissors (214)/scissors (214)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (214)_cam7.npy,0.33146733045578003,0.2628357410430908,0.6228100657463074,0.700027585029602,0.33850204944610596,0.2602129578590393,0.6574698686599731,0.7387723326683044,0.3834945559501648,0.2662530243396759,0.6681822538375854,0.7248460054397583,0.41510313749313354,0.262421190738678,0.6632944345474243,0.7476345896720886,0.42396867275238037,0.2720458507537842,0.6450451016426086,0.7505055069923401,0.40261584520339966,0.2663043737411499,0.5866344571113586,0.7599459886550903,0.3897601068019867,0.2577950060367584,0.6188774704933167,0.7981270551681519,0.35969799757003784,0.2835090458393097,0.6491560935974121,0.7604998350143433
scissors,scissors,scissors (232),train,./dataset/skeleton_final_v2/scissors/scissors (232).npy,./dataset/skeleton_final_v2/scissors/scissors (232).npy,8,8,./renders_scissors/scissors (232)/scissors (232)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam0.npy,./renders_scissors/scissors (232)/scissors (232)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam1.npy,./renders_scissors/scissors (232)/scissors (232)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam2.npy,./renders_scissors/scissors (232)/scissors (232)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam3.npy,./renders_scissors/scissors (232)/scissors (232)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam4.npy,./renders_scissors/scissors (232)/scissors (232)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam5.npy,./renders_scissors/scissors (232)/scissors (232)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam6.npy,./renders_scissors/scissors (232)/scissors (232)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (232)_cam7.npy,0.35050779581069946,0.2787973880767822,0.6108432412147522,0.703569233417511,0.32559555768966675,0.26820653676986694,0.6676774024963379,0.7181869745254517,0.3648128807544708,0.2715279459953308,0.689826488494873,0.7496052384376526,0.3861449360847473,0.2693437337875366,0.6859068870544434,0.7575135231018066,0.42755720019340515,0.34870675206184387,0.6718416810035706,0.7609702348709106,0.4127935469150543,0.2712034583091736,0.5920307040214539,0.7892834544181824,0.3942854404449463,0.2719370126724243,0.5868407487869263,0.8031166791915894,0.3655683398246765,0.2924172580242157,0.6236149072647095,0.7768529057502747
scissors,scissors,scissors (252),train,./dataset/skeleton_final_v2/scissors/scissors (252).npy,./dataset/skeleton_final_v2/scissors/scissors (252).npy,8,8,./renders_scissors/scissors (252)/scissors (252)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam0.npy,./renders_scissors/scissors (252)/scissors (252)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam1.npy,./renders_scissors/scissors (252)/scissors (252)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam2.npy,./renders_scissors/scissors (252)/scissors (252)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam3.npy,./renders_scissors/scissors (252)/scissors (252)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam4.npy,./renders_scissors/scissors (252)/scissors (252)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam5.npy,./renders_scissors/scissors (252)/scissors (252)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam6.npy,./renders_scissors/scissors (252)/scissors (252)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (252)_cam7.npy,0.3398769199848175,0.2767322361469269,0.6094539761543274,0.6979185342788696,0.3326849341392517,0.26572322845458984,0.6644526124000549,0.7291451692581177,0.3736174404621124,0.2726117968559265,0.682273268699646,0.7313321232795715,0.3982660174369812,0.2649964988231659,0.6820518970489502,0.7569910883903503,0.429441899061203,0.2717803716659546,0.6630983948707581,0.757742166519165,0.40481382608413696,0.26611125469207764,0.5954865217208862,0.7786023616790771,0.39496558904647827,0.2642711102962494,0.6015068292617798,0.7994890809059143,0.367397665977478,0.2940323054790497,0.634609043598175,0.7715902328491211
scissors,scissors,scissors (243),train,./dataset/skeleton_final_v2/scissors/scissors (243).npy,./dataset/skeleton_final_v2/scissors/scissors (243).npy,8,8,./renders_scissors/scissors (243)/scissors (243)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam0.npy,./renders_scissors/scissors (243)/scissors (243)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam1.npy,./renders_scissors/scissors (243)/scissors (243)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam2.npy,./renders_scissors/scissors (243)/scissors (243)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam3.npy,./renders_scissors/scissors (243)/scissors (243)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam4.npy,./renders_scissors/scissors (243)/scissors (243)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam5.npy,./renders_scissors/scissors (243)/scissors (243)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam6.npy,./renders_scissors/scissors (243)/scissors (243)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (243)_cam7.npy,0.32634925842285156,0.27857279777526855,0.620834231376648,0.7012447118759155,0.3251371383666992,0.267095685005188,0.6771654486656189,0.7231653928756714,0.3687686324119568,0.2759324908256531,0.6970017552375793,0.7467659115791321,0.3910121023654938,0.2732583284378052,0.6924521327018738,0.7582136988639832,0.43147188425064087,0.3698665499687195,0.6737843751907349,0.7578521966934204,0.4000170826911926,0.2687177062034607,0.5943458676338196,0.7868841290473938,0.3826194405555725,0.27143386006355286,0.6038236021995544,0.8048033714294434,0.35492950677871704,0.2750547528266907,0.6402788162231445,0.7892743349075317
scissors,scissors,scissors (172),train,./dataset/skeleton_final_v2/scissors/scissors (172).npy,./dataset/skeleton_final_v2/scissors/scissors (172).npy,8,8,./renders_scissors/scissors (172)/scissors (172)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam0.npy,./renders_scissors/scissors (172)/scissors (172)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam1.npy,./renders_scissors/scissors (172)/scissors (172)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam2.npy,./renders_scissors/scissors (172)/scissors (172)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam3.npy,./renders_scissors/scissors (172)/scissors (172)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam4.npy,./renders_scissors/scissors (172)/scissors (172)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam5.npy,./renders_scissors/scissors (172)/scissors (172)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam6.npy,./renders_scissors/scissors (172)/scissors (172)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (172)_cam7.npy,0.3333888053894043,0.2768751382827759,0.6176209449768066,0.6997990012168884,0.32759609818458557,0.2672100067138672,0.6737574338912964,0.7239484786987305,0.3723795413970947,0.2692292332649231,0.6967895030975342,0.7506234049797058,0.39767563343048096,0.2709130048751831,0.6911449432373047,0.7631874084472656,0.4361773133277893,0.3121321201324463,0.672667384147644,0.7604278326034546,0.3994612693786621,0.2660445272922516,0.5921635031700134,0.7823711633682251,0.38609829545021057,0.2683742642402649,0.6011074781417847,0.8041759133338928,0.35936248302459717,0.2830978035926819,0.6374702453613281,0.7814205884933472
scissors,scissors,scissors (152),train,./dataset/skeleton_final_v2/scissors/scissors (152).npy,./dataset/skeleton_final_v2/scissors/scissors (152).npy,8,8,./renders_scissors/scissors (152)/scissors (152)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam0.npy,./renders_scissors/scissors (152)/scissors (152)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam1.npy,./renders_scissors/scissors (152)/scissors (152)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam2.npy,./renders_scissors/scissors (152)/scissors (152)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam3.npy,./renders_scissors/scissors (152)/scissors (152)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam4.npy,./renders_scissors/scissors (152)/scissors (152)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam5.npy,./renders_scissors/scissors (152)/scissors (152)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam6.npy,./renders_scissors/scissors (152)/scissors (152)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (152)_cam7.npy,0.348184734582901,0.27603980898857117,0.5989142060279846,0.6996203064918518,0.34589457511901855,0.2600373327732086,0.6411340236663818,0.7246020436286926,0.38832584023475647,0.26403719186782837,0.6586350202560425,0.7257757186889648,0.4160182476043701,0.26093995571136475,0.6570841670036316,0.7441167235374451,0.41242408752441406,0.27457213401794434,0.639083206653595,0.7457504272460938,0.3966687321662903,0.26689663529396057,0.5850926637649536,0.7558120489120483,0.40931054949760437,0.2522956430912018,0.6006226539611816,0.785706639289856,0.38507431745529175,0.2804202735424042,0.6198091506958008,0.7552019953727722
scissors,scissors,scissors (304),train,./dataset/skeleton_final_v2/scissors/scissors (304).npy,./dataset/skeleton_final_v2/scissors/scissors (304).npy,8,8,./renders_scissors/scissors (304)/scissors (304)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam0.npy,./renders_scissors/scissors (304)/scissors (304)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam1.npy,./renders_scissors/scissors (304)/scissors (304)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam2.npy,./renders_scissors/scissors (304)/scissors (304)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam3.npy,./renders_scissors/scissors (304)/scissors (304)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam4.npy,./renders_scissors/scissors (304)/scissors (304)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam5.npy,./renders_scissors/scissors (304)/scissors (304)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam6.npy,./renders_scissors/scissors (304)/scissors (304)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (304)_cam7.npy,0.3286687135696411,0.28373920917510986,0.6132450699806213,0.7060328722000122,0.33794617652893066,0.2594704031944275,0.6628840565681458,0.7295830845832825,0.38156330585479736,0.2656787037849426,0.6818001866340637,0.7473832964897156,0.4091193675994873,0.26369112730026245,0.6724469065666199,0.7577618956565857,0.41724562644958496,0.2747003138065338,0.6464579701423645,0.7540643811225891,0.4034920036792755,0.2748321294784546,0.5771780610084534,0.7668888568878174,0.3815707564353943,0.2543979287147522,0.6125158071517944,0.7941524386405945,0.35404205322265625,0.2868492007255554,0.6449206471443176,0.7646918296813965
scissors,scissors,scissors (20),train,./dataset/skeleton_final_v2/scissors/scissors (20).npy,./dataset/skeleton_final_v2/scissors/scissors (20).npy,8,8,./renders_scissors/scissors (20)/scissors (20)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam0.npy,./renders_scissors/scissors (20)/scissors (20)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam1.npy,./renders_scissors/scissors (20)/scissors (20)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam2.npy,./renders_scissors/scissors (20)/scissors (20)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam3.npy,./renders_scissors/scissors (20)/scissors (20)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam4.npy,./renders_scissors/scissors (20)/scissors (20)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam5.npy,./renders_scissors/scissors (20)/scissors (20)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam6.npy,./renders_scissors/scissors (20)/scissors (20)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (20)_cam7.npy,0.33385640382766724,0.2850857377052307,0.6023613810539246,0.7093188762664795,0.3306392431259155,0.267310231924057,0.6585963368415833,0.726370632648468,0.37278279662132263,0.26840540766716003,0.6820319294929504,0.7391300201416016,0.403690904378891,0.2666292190551758,0.6855612397193909,0.757948100566864,0.4176444113254547,0.2693459093570709,0.6641768217086792,0.7598503828048706,0.39941900968551636,0.2692376673221588,0.5975461602210999,0.7772492170333862,0.40493911504745483,0.2643919587135315,0.5993049144744873,0.8020594716072083,0.371223509311676,0.2806468904018402,0.6336332559585571,0.774572491645813
